;10.0001;10.0001;0.03125;0.0800003;-0.0385966;0.19245;-0.0154266;0.0154266;-0.0179798;-0.0334784;0.0164113;0.0240563;0.0110798;0.0110798;0.00712779;0.00331664;-0.00331664;-2.6943;0.015427;-2;-0.25;-0.259298;-0.0385967;0.03125;-0.0385966;0.0800003;-0.0385679;0.0749891;0.0997888;0.0334784;0.0179798;0.0164113;0.00390625;-0.00926845;0.0137174;0.00602623;0.000730139;0.00510784;0.00355099;0.00889759;0.00531547;-0.0631702;0.0179798;-0.0740741;-0.03125;-0.0237266;-0.00926844;-0.0300703;-0.0393884;0.0110798;-0.0184295;-0.000571359;0.0182076;0.0162747;0.0182076;-0.00296896;-0.00482098;-0.00960364;0.00510786;0.00115741;-0.00330903;0.00455165;-0.000412384;0.00533597;0.00559535;-0.0113293;-0.0121089;0.000730127;0.00342201;0.0078551;-0.00456331
10.0001;;-9.99999;0.370369;0.0312501;0.259298;-0.0154266;2.69426;1.99997;0.06317;0.0385676;0.0334784;0.00984712;-0.0300703;0.0393884;0.00331664;0.0215543;0.0184295;0.0154253;-0.19245;-0.0154298;-0.0385967;0.0312499;-0.08;-0.259297;-0.25;0.0385963;-0.0997888;-0.0749884;0.038568;0.06317;0.0740738;-0.0179798;-0.0237266;-0.03125;0.0092684;-0.001964;-0.0113292;0.00960358;-0.00531547;0.0112664;0.016;-0.0334785;-0.0164112;-0.0179799;-0.00926844;0.00390624;-0.0137174;-0.0393883;-0.0300703;-0.0110798;-0.0182076;-0.0162747;0.00296898;0.000571405;0.0184295;-0.0182076;-0.0121089;-0.0113293;-0.000730142;-0.00618629;-0.00925922;0.00330903;-0.00559535;0.00179989;0.00726419;-0.00960362;-0.00482097;-0.00510785;-0.003422;0.00456331;-0.0078551
10.0001;-9.99999;;-0.259297;0.0385963;-0.25;-0.0154266;-1.99997;-2.69426;-0.0740738;-0.06317;-0.0179798;0.00984712;0.0393884;-0.0300703;0.00331664;-0.0184295;-0.0215543;-2.00001;-0.0154253;-2.69431;-0.259298;-0.37037;0.0312499;0.370369;0.259298;0.0312501;0.0749891;0.192449;0.0749884;-0.0385676;-0.06317;0.0334784;0.0291545;0.0237266;0.00390627;0.00769711;0.0121088;-0.00482095;0.00889759;-0.00296894;-0.0112664;-0.0385677;0.0334785;-0.0631702;-0.0237266;-0.0291545;0.00390624;0.00984716;-0.00984715;0.0240563;-0.000571359;0.0164113;0.0162747;0.0164112;-0.000571405;0.0162747;0.0076971;0.001964;0.00602622;0.00751314;0.00618627;0.0011574;0.00533597;0.00355098;-0.00179989;-0.001964;-0.00769711;0.00602621;0.00712777;0.003422;0.00342201
0.03125;0.370369;-0.259297;;10.0001;10.0001;-2;-2.69431;0.0154298;-0.0154266;0.0154266;0.19245;0.03125;-0.0385966;0.0800003;0.0164113;0.0334784;0.0179798;-0.0631702;-0.0334785;-0.0385679;-0.0300703;0.00984716;-0.0393883;-0.25;-0.259298;-0.0385967;-0.0740741;-0.0631702;0.0179799;0.0749891;0.0997888;-0.0385679;-0.0300703;-0.0393884;0.0110798;0.00390625;-0.00926835;0.0137174;-0.00296896;0.0162747;0.0182076;-0.0215544;-0.00331663;-0.0184295;-0.0113293;-0.001964;-0.00960362;-0.03125;-0.0237266;-0.00926844;-0.016;-0.0112664;0.00531548;-0.000571359;0.0182076;-0.0184295;-0.0113293;-0.0121089;0.000730127;-0.00482098;-0.00960359;0.00510785;-0.00456331;0.00342201;0.0078551;-0.00925926;-0.00618628;-0.00330904;-0.00179989;0.00559535;-0.0072642
0.0800003;0.0312501;0.0385963;10.0001;;-9.99999;-0.0154298;0.0154232;-0.192451;2.69426;1.99997;-0.0154266;-0.259297;-0.25;0.0385963;-0.0179798;0.06317;0.0740738;0.0179798;-0.0164113;0.0334785;0.0110798;0.0240563;-0.0110798;-0.0385967;0.0312499;-0.08;-0.0179799;-0.0334786;-0.0164112;-0.0749884;0.038568;-0.0997888;-0.0393883;-0.0300703;-0.0110798;-0.0237266;-0.0312498;0.0092684;-0.0182076;0.000571405;0.0184295;-0.00331665;-0.00712778;0.00331662;0.000730127;0.00602621;-0.00510785;-0.00926844;0.00390624;-0.0137174;-0.00531548;-0.0088976;-0.00355097;-0.0162747;0.00296898;-0.0182076;-0.00960362;-0.00482097;-0.00510785;-0.0121089;-0.0113293;-0.000730118;-0.0078551;-0.003422;0.00456331;-0.00330904;0.0011574;-0.00455166;-0.00533597;0.00041239;-0.00559535
-0.0385966;0.259298;-0.25;10.0001;-9.99999;;-2.69431;-2.00003;-0.0154232;-1.99997;-2.69426;-0.0154266;0.370369;0.259298;0.0312501;0.0334784;-0.0385676;-0.06317;-0.0740742;-0.0179798;-0.0631705;-0.0393884;-0.00984715;-0.0300703;-0.259298;-0.37037;0.0312499;-0.0631702;-0.0385676;0.0334786;0.192449;0.0749884;0.0749891;0.00984716;-0.00984715;0.0240563;0.0291545;0.0237265;0.00390619;0.0162747;0.0164112;-0.000571405;-0.0184295;0.00331665;-0.0215544;-0.0121089;-0.00769711;-0.00482097;-0.0237266;-0.0291545;0.00390624;-0.0112664;-0.00296892;0.0088976;0.0164113;0.0162747;-0.000571359;-0.001964;-0.00769711;0.00602621;0.0076971;0.00196402;0.00602619;0.00342201;0.00712777;0.003422;-0.00618628;-0.00751314;0.0011574;0.00355099;0.00533597;-0.00179989
0.19245;-0.0154266;-0.0154266;-2;-0.0154298;-2.69431;;10.0001;-10.0001;-0.259297;-0.370369;0.03125;0.19245;0.0749895;0.0749895;0.0240563;0.00984712;-0.00984712;-0.0385964;-0.08;0.03125;-0.0385679;0.0749891;-0.0997888;-2;-2.69431;-0.0154298;-0.25;-0.259298;0.0385967;0.370369;0.259297;0.03125;-0.0385679;-0.0631705;0.0334785;0.0164113;-0.000571356;0.0162747;0.00390625;0.0291545;0.0237266;-0.0393883;-0.0110798;-0.0300703;-0.0184295;-0.000571359;-0.0182076;-0.0740741;-0.0631702;-0.0179799;-0.03125;-0.0237266;0.00926844;0.00984716;0.0393883;-0.0300703;-0.0184295;-0.0215544;0.00331662;-0.00296896;-0.0112664;0.00889757;-0.00482098;0.0076971;0.0121089;-0.016;-0.0112664;-0.00531548;-0.001964;0.00960362;-0.0113293
-0.0154266;2.69426;-1.99997;-2.69431;0.0154232;-2.00003;10.0001;;9.99999;-0.25;-0.259298;-0.0385966;0.0749895;0.0997896;-0.0385679;0.0110798;-0.0300703;-0.0393884;-0.249999;-0.0385964;-0.259297;-0.0997888;-0.0749884;-0.038568;-0.0154298;0.0154232;0.192451;-0.0385967;0.0312499;0.08;0.0312501;-0.0385963;0.0800003;0.0334785;0.0179798;0.0164113;0.0162748;0.0182076;-0.00296894;0.0137174;0.00390627;-0.0092684;-0.0300703;0.0110798;-0.0393883;-0.0182076;-0.0162747;-0.00296898;-0.0179799;-0.0334786;0.0164112;-0.00926844;0.00390624;0.0137174;0.0240563;0.0110798;0.0110798;0.00331662;-0.00331667;0.00712779;0.0088976;0.00531546;0.00355098;0.00510786;0.00602622;0.000730142;-0.00531548;-0.0088976;0.00355097;0.00602621;0.00510785;0.000730127
0.0154266;1.99997;-2.69426;0.0154298;-0.192451;-0.0154232;-10.0001;9.99999;;-0.0385963;0.0312501;-0.0800003;-0.0749895;0.0385679;-0.0997896;-0.0110798;-0.0393884;-0.0300703;-0.259297;0.0312498;-0.370369;-0.0749891;-0.192449;0.0749884;2.69431;2.00003;-0.0154232;0.259298;0.37037;0.0312499;-0.259298;-0.25;0.0385966;0.0631705;0.0740744;-0.0179798;0.000571383;0.0184295;-0.0182076;0.00926845;-0.0237266;-0.03125;0.00984706;0.0240562;-0.00984716;0.000571359;-0.0164113;0.0162747;0.0631702;0.0385676;0.0334786;0.0237266;0.0291545;0.00390624;0.00984715;-0.0300703;0.0393884;0.0215544;0.0184295;0.00331667;0.0112665;0.016;-0.00531546;0.00960364;-0.001964;-0.0113293;0.0112664;0.00296892;0.0088976;0.00769711;-0.00482097;0.0121089
-0.0179798;0.06317;-0.0740738;-0.0154266;2.69426;-1.99997;-0.259297;-0.25;-0.0385963;;9.99999;10.0001;-0.0154298;0.0154232;0.192451;0.0800003;0.0312501;-0.0385963;-0.03125;-0.0092684;-0.0237266;-0.0182076;0.000571405;-0.0184295;-0.0997888;-0.0749884;-0.038568;-0.0393883;-0.0300703;0.0110798;0.0312499;0.08;-0.0385967;-0.0179799;-0.0334786;0.0164112;0.0334785;0.0179798;0.0164112;0.0110798;0.0240563;0.0110798;-0.0113293;0.000730135;-0.0121089;-0.0078551;-0.003422;-0.00456331;-0.0182076;-0.0162747;-0.00296898;-0.00960362;-0.00482097;0.00510785;0.00390624;0.0137174;-0.00926844;-0.00531548;-0.0088976;0.00355097;0.00331662;-0.00331661;0.00712777;0.000730127;0.00602621;0.00510785;-0.00559535;-0.00533597;-0.00041239;0.0011574;0.00455166;-0.00330904
-0.0334784;0.0385676;-0.06317;0.0154266;1.99997;-2.69426;-0.370369;-0.259298;0.0312501;9.99999;;-10.0001;2.69431;2.00003;-0.0154232;0.0385966;-0.259298;-0.25;-0.0237266;0.00390624;-0.0291545;-0.0162747;-0.0164112;-0.000571405;-0.0749891;-0.192449;0.0749884;-0.00984716;0.00984715;0.0240563;0.37037;0.0312499;0.259298;0.0631702;0.0385676;0.0334786;0.0631705;0.0740738;-0.0179798;0.0393884;0.00984715;-0.0300703;-0.001964;0.00602621;-0.0076971;-0.00342201;-0.00712777;0.003422;0.000571359;-0.0164113;0.0162747;0.001964;0.00769711;0.00602621;0.0291545;0.00390624;0.0237266;0.0112664;0.00296892;0.0088976;0.0215544;0.0184295;0.00331661;0.0121089;0.00769711;-0.00482097;0.00179989;-0.00355099;0.00533597;0.00751314;0.0011574;0.00618628
0.0164113;0.0334784;-0.0179798;0.19245;-0.0154266;-0.0154266;0.03125;-0.0385966;-0.0800003;10.0001;-10.0001;;-2;-2.69431;-0.0154298;0.03125;0.370369;0.259297;-0.00926842;-0.0137174;0.00390625;-0.00296896;0.0162747;-0.0182076;-0.0385679;0.0749891;-0.0997888;-0.0300703;-0.0393884;-0.0110798;-0.259298;0.0385967;-0.25;-0.0740741;-0.0631702;-0.0179799;-0.0385679;-0.0631697;0.0334784;-0.0300703;0.00984716;0.0393883;-0.00960362;-0.00510785;-0.00482098;-0.00456331;0.00342201;-0.0078551;-0.0184295;-0.000571359;-0.0182076;-0.0113293;-0.0121089;-0.000730127;-0.0237266;0.00926844;-0.03125;-0.016;-0.0112664;-0.00531548;-0.0184295;-0.0215544;0.00331666;-0.0113293;-0.001964;0.00960362;-0.0072642;-0.00179989;-0.00559535;-0.00618628;0.00330904;-0.00925926
0.0240563;0.00984712;0.00984712;0.03125;-0.259297;0.370369;0.19245;0.0749895;-0.0749895;-0.0154298;2.69431;-2;;10.0001;10.0001;0.19245;-0.0154266;0.0154266;-0.000571375;-0.0162748;0.0164113;0.00390625;0.0291545;-0.0237266;0.03125;0.370369;-0.259297;-0.0385679;-0.0631705;-0.0334785;-2.69431;0.0154298;-2;-0.25;-0.259298;-0.0385967;0.03125;-0.0385958;0.0799994;-0.0385679;0.0749891;0.0997888;-0.0112664;-0.00889759;-0.00296896;-0.00482098;0.0076971;-0.0121089;-0.0300703;0.00984716;-0.0393883;-0.0184295;-0.0215544;-0.00331662;-0.0631702;0.0179799;-0.0740741;-0.03125;-0.0237266;-0.00926844;-0.0300703;-0.0393882;0.0110798;-0.0184295;-0.000571359;0.0182076;-0.0113293;-0.001964;-0.00960362;-0.0112664;0.00531548;-0.016
0.0110798;-0.0300703;0.0393884;-0.0385966;-0.25;0.259298;0.0749895;0.0997896;0.0385679;0.0154232;2.00003;-2.69431;10.0001;;-9.99999;-0.0154266;2.69426;1.99997;0.0182077;0.00296894;0.0162748;0.0137174;0.00390627;0.0092684;0.0800003;0.0312501;0.0385963;0.0334785;0.0179798;-0.0164113;0.0154232;-0.192451;-0.0154298;-0.0385967;0.0312499;-0.08;-0.259297;-0.249997;0.0385966;-0.0997888;-0.0749884;0.038568;0.00531547;-0.003551;0.0088976;0.00510786;0.00602622;-0.000730142;0.0110798;0.0240563;-0.0110798;0.00331662;-0.00331667;-0.00712779;-0.0334786;-0.0164112;-0.0179799;-0.00926844;0.00390624;-0.0137174;-0.0393883;-0.0300703;-0.0110797;-0.0182076;-0.0162747;0.00296898;0.000730127;0.00602621;-0.00510785;-0.0088976;-0.00355097;-0.00531548
0.0110798;0.0393884;-0.0300703;0.0800003;0.0385963;0.0312501;0.0749895;-0.0385679;-0.0997896;0.192451;-0.0154232;-0.0154298;10.0001;-9.99999;;-0.0154266;-1.99997;-2.69426;-0.0184296;-0.0182077;-0.000571383;-0.00926845;0.0237266;-0.03125;-0.0385966;0.259298;-0.25;-0.0631705;-0.0740744;-0.0179798;-2.00003;-0.0154232;-2.69431;-0.259298;-0.37037;0.0312499;0.370369;0.259294;0.0312489;0.0749891;0.192449;0.0749884;-0.016;-0.00531547;-0.0112665;-0.00960364;0.001964;-0.0113293;-0.0393884;-0.00984715;-0.0300703;-0.0215544;-0.0184295;0.00331667;-0.0385676;0.0334786;-0.0631702;-0.0237266;-0.0291545;0.00390624;0.00984716;-0.00984683;0.0240561;-0.000571359;0.0164113;0.0162747;-0.0121089;-0.00769711;-0.00482097;-0.00296892;0.0088976;-0.0112664
0.00712779;0.00331664;0.00331664;0.0164113;-0.0179798;0.0334784;0.0240563;0.0110798;-0.0110798;0.0800003;0.0385966;0.03125;0.19245;-0.0154266;-0.0154266;;10.0001;-10.0001;0.000730139;-0.00510786;0.00602623;0.00355099;0.00889759;-0.00531547;0.0164113;0.0334784;-0.0179798;0.00390625;-0.00926845;-0.0137174;-0.0385966;-0.0800003;0.03125;-0.0385679;0.0749891;-0.0997888;-2;-2.69427;-0.0154205;-0.25;-0.259298;0.0385967;-0.00330904;-0.00455166;0.00115741;-0.000412384;0.00533597;-0.00559535;-0.00296896;0.0162747;-0.0182076;-0.00482098;-0.00960364;-0.00510786;-0.0393884;-0.0110798;-0.0300703;-0.0184295;-0.000571359;-0.0182076;-0.0740741;-0.0631704;-0.0179796;-0.03125;-0.0237266;0.00926844;-0.00456331;0.00342201;-0.0078551;-0.0121089;-0.000730127;-0.0113293
0.00331664;0.0215543;-0.0184295;0.0334784;0.06317;-0.0385676;0.00984712;-0.0300703;-0.0393884;0.0312501;-0.259298;0.370369;-0.0154266;2.69426;-1.99997;10.0001;;9.99999;-0.0113293;-0.00960361;-0.001964;-0.00531547;0.0112664;-0.016;-0.0179798;0.06317;-0.0740738;-0.0237266;-0.03125;-0.0092684;-0.25;-0.0385963;-0.259297;-0.0997888;-0.0749884;-0.038568;-0.0154298;0.0154303;0.192449;-0.0385967;0.0312499;0.08;-0.00925925;-0.00330903;-0.00618629;-0.00559535;0.00179989;-0.00726419;-0.0182076;0.000571405;-0.0184295;-0.0121089;-0.0113293;0.000730142;-0.0300703;0.0110798;-0.0393883;-0.0182076;-0.0162747;-0.00296898;-0.0179799;-0.0334783;0.0164113;-0.00926844;0.00390624;0.0137174;-0.0078551;-0.003422;-0.00456331;-0.00482097;0.00510785;-0.00960362
-0.00331664;0.0184295;-0.0215543;0.0179798;0.0740738;-0.06317;-0.00984712;-0.0393884;-0.0300703;-0.0385963;-0.25;0.259297;0.0154266;1.99997;-2.69426;-10.0001;9.99999;;-0.0121089;-0.00482097;-0.00769711;-0.00889759;0.00296894;-0.0112664;-0.0334784;0.0385676;-0.06317;-0.0291545;-0.0237266;0.00390627;-0.259298;0.0312501;-0.370369;-0.0749891;-0.192449;0.0749884;2.69431;1.99997;-0.0154303;0.259298;0.37037;0.0312499;-0.00618628;0.00115741;-0.00751314;-0.00533597;-0.00355098;-0.00179989;-0.0162747;-0.0164112;-0.000571405;-0.0076971;-0.001964;0.00602622;0.00984715;0.0240563;-0.00984716;0.000571359;-0.0164113;0.0162747;0.0631702;0.038568;0.0334783;0.0237266;0.0291545;0.00390624;-0.00342201;-0.00712777;0.003422;0.00769711;0.00602621;0.001964
-2.6943;0.0154253;-2.00001;-0.0631702;0.0179798;-0.0740742;-0.0385964;-0.249999;-0.259297;-0.03125;-0.0237266;-0.00926842;-0.000571375;0.0182077;-0.0184296;0.000730139;-0.0113293;-0.0121089;;9.99999;9.99998;-0.015427;0.0154253;0.19245;0.0749891;0.0997892;-0.0385678;0.08;0.0312498;-0.0385964;-0.0300703;-0.0393883;0.0110798;0.0162748;0.0182077;-0.00296894;0.00342201;0.00785508;-0.00456329;0.00510786;-0.00482097;-0.00960361;0.0312499;0.08;-0.0385963;-0.0179798;-0.0334785;0.0164112;0.0334785;0.0179798;0.0164113;0.0110798;0.0240562;0.0110798;0.00390624;-0.0092684;0.0137174;0.00889759;0.00531547;0.003551;0.00533598;0.00559533;-0.000412381;0.00455166;0.00115741;-0.00330903;0.00331663;-0.00331665;0.00712778;0.00602621;0.000730135;0.00510785
0.015427;-0.19245;-0.0154253;-0.0334785;-0.0164113;-0.0179798;-0.08;-0.0385964;0.0312498;-0.0092684;0.00390624;-0.0137174;-0.0162748;0.00296894;-0.0182077;-0.00510786;-0.00960361;-0.00482097;9.99999;;-9.99998;2.6943;2.00001;-0.0154253;-0.0749891;0.0385678;-0.0997892;0.0385964;-0.259297;-0.249999;-0.0393883;-0.0300703;-0.0110798;0.000571375;0.0184296;-0.0182077;-0.00342201;0.00456329;-0.00785508;-0.000730139;-0.0121089;-0.0113293;0.37037;0.0312499;0.259298;0.0631702;0.0385677;0.0334785;0.0631702;0.0740742;-0.0179798;0.0393883;0.00984706;-0.0300703;-0.0237266;-0.03125;0.00926842;0.0112664;0.016;-0.00531547;0.0017999;0.00726417;-0.00559533;0.00330904;-0.00618628;-0.00925925;0.0215544;0.0184295;0.00331665;-0.001964;-0.0113293;0.00960362
-2;-0.0154298;-2.69431;-0.0385679;0.0334785;-0.0631705;0.03125;-0.259297;-0.370369;-0.0237266;-0.0291545;0.00390625;0.0164113;0.0162748;-0.000571383;0.00602623;-0.001964;-0.00769711;9.99998;-9.99998;;-2;-2.69431;-0.0154298;0.19245;0.0749895;0.0749895;0.03125;0.370369;0.259297;0.00984712;-0.00984712;0.0240563;0.0164113;-0.000571383;0.0162748;0.00712779;0.003422;0.003422;0.00602623;0.00769711;0.001964;-0.259298;0.0385963;-0.25;-0.0740741;-0.0631702;-0.0179799;-0.0385679;-0.0631705;0.0334785;-0.0300703;0.00984716;0.0393883;0.0291545;0.0237266;0.00390625;-0.00296896;-0.0112665;0.0088976;0.00355099;-0.00179988;0.00533596;0.00115741;0.00751314;0.00618629;-0.0184295;-0.0215544;0.00331662;0.0076971;0.0121089;-0.00482098
-0.25;-0.0385967;-0.259298;-0.0300703;0.0110798;-0.0393884;-0.0385679;-0.0997888;-0.0749891;-0.0182076;-0.0162747;-0.00296896;0.00390625;0.0137174;-0.00926845;0.00355099;-0.00531547;-0.00889759;-0.015427;2.6943;-2;;10.0001;10.0001;0.03125;0.0800003;-0.0385966;0.19245;-0.0154266;0.0154266;-0.0179798;-0.0334784;0.0164113;0.0240563;0.0110798;0.0110798;0.00602623;0.00510784;0.000730139;0.00712779;0.00331664;-0.00331664;-2.6943;0.015427;-2;-0.25;-0.259298;-0.0385967;0.03125;-0.0385966;0.0800003;-0.0385679;0.0749891;0.0997888;0.0334784;0.0179798;0.0164113;0.00390625;-0.00926845;0.0137174;0.00602623;0.000730139;0.00510784;0.00355099;0.00889759;0.00531547;-0.0300703;-0.0393884;0.0110798;0.0162747;0.0182076;-0.00296896
-0.259298;0.0312499;-0.37037;0.00984716;0.0240563;-0.00984715;0.0749891;-0.0749884;-0.192449;0.000571405;-0.0164112;0.0162747;0.0291545;0.00390627;0.0237266;0.00889759;0.0112664;0.00296894;0.0154253;2.00001;-2.69431;10.0001;;-9.99999;0.370369;0.0312501;0.259298;-0.0154266;2.69426;1.99997;0.06317;0.0385676;0.0334784;0.00984712;-0.0300703;0.0393884;0.00769711;-0.00482095;0.0121088;0.00331664;0.0215543;0.0184295;0.0154253;-0.19245;-0.0154298;-0.0385967;0.0312499;-0.08;-0.259297;-0.25;0.0385963;-0.0997888;-0.0749884;0.038568;0.06317;0.0740738;-0.0179798;-0.0237266;-0.03125;0.0092684;-0.001964;-0.0113292;0.00960358;-0.00531547;0.0112664;0.016;-0.0393883;-0.0300703;-0.0110798;0.000571405;0.0184295;-0.0182076
